accesorials_sale,accesorials_cost,cliente,carrier,name,origin,destination,distance,vehicle_type,height_change,division,creation_date,delivery_date,sale
1.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Single Container 40,2237.7070627212524,Port Freight,2025-11-20,2025-11-23,58000.0
1.0,1.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-06-19,2025-06-21,99000.0
0.0,0.0,Cliente 101,Carrier 31,Juan Rojas,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-09-12,2025-10-02,90000.0
0.0,0.0,Cliente 3,Carrier 107,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-01-31,2025-02-05,65000.0
1.0,1.0,Cliente 3,Carrier 31,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Single Container 40,2245.3254709243774,Port Freight,2025-07-22,2025-07-25,88000.0
1.0,1.0,Cliente 3,Carrier 138,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Single Container 40,2245.3254709243774,Port Freight,2026-01-13,2026-01-15,58000.0
0.0,0.0,Cliente 149,Carrier 261,Jessica Hernández,"Tepic,  Nayarit","Altamira,  Tamaulipas",726.0827408298728,Full Container 40,-909.3452167510986,Port Freight,2025-09-18,2025-09-24,85000.0
0.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Full Container 40,2245.3254709243774,Port Freight,2026-02-05,2026-02-08,69000.0
0.0,2.0,Cliente 202,Carrier 71,Juan Rojas,"Manzanillo,  Colima","Acatic,  Jalisco",242.9955914961111,Single Container 40,1690.316037178039,Port Freight,2025-12-29,2025-12-31,39000.0
0.0,0.0,Cliente 136,Carrier 20,Marco Martínez,"Manzanillo,  Colima","El Salto,  Jalisco",201.4795509688297,Full Container 40,1518.823361396789,Port Freight,2025-11-13,2025-11-14,42000.0
0.0,0.0,Cliente 3,Carrier 31,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Single Container 40,2245.3254709243774,Port Freight,2025-09-18,2025-09-23,53000.0
1.0,1.0,Cliente 3,Carrier 31,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Single Container 40,2245.3254709243774,Port Freight,2025-08-12,2025-08-14,73000.0
0.0,0.0,Cliente 137,Carrier 261,Daniel Chavez,"Altamira,  Tamaulipas","San Nicolás de los Garza,  Nuevo León",442.15537966536374,Full Container 40,470.898042678833,Port Freight,2025-12-31,2026-01-15,48000.0
0.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Single Container 40,2245.3254709243774,Port Freight,2025-11-25,2025-11-27,0.0
0.0,0.0,Cliente 3,Carrier 107,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Single Container 40,2237.7070627212524,Port Freight,2025-01-07,2025-01-07,53000.0
0.0,0.0,Cliente 112,Carrier 215,Blanca Rodríguez,"Heroica Veracruz,  Veracruz de Ignacio de la Llave","Lagos de Moreno,  Jalisco",651.5823514444799,Full Container 40,1913.489580631256,Port Freight,2026-01-22,2026-01-25,122000.0
2.0,2.0,Cliente 28,Carrier 44,Blanca Rodríguez,"Heroica Veracruz,  Veracruz de Ignacio de la Llave","Cuautitlán Izcalli,  Estado de México",328.28894098671157,Single Container 40,2273.261553287506,Port Freight,2025-10-21,2025-10-25,96000.0
1.0,1.0,Cliente 173,Carrier 44,Daniel Chavez,"Manzanillo,  Colima","Zapopan,  Jalisco",203.10425293531867,3.5,1621.401852607727,Port Freight,2025-08-15,2025-08-18,20500.0
2.0,2.0,Cliente 3,Carrier 138,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Full Container 40,2245.3254709243774,Port Freight,2026-01-07,2026-01-09,109000.0
1.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-03-18,2025-03-20,79000.0
0.0,0.0,Cliente 202,Carrier 31,Juan Rojas,"Manzanillo,  Colima","Acatic,  Jalisco",242.9955914961111,Full Container 40,1690.316037178039,Port Freight,2025-10-23,2025-10-27,42000.0
1.0,1.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-03-24,2025-03-29,99000.0
0.0,0.0,Cliente 136,Carrier 213,Marco Martínez,"Manzanillo,  Colima","Ciudad Guzmán,  Jalisco",114.75486606756081,Full Container 40,1517.135006904602,Port Freight,2025-04-29,2025-05-02,27000.0
3.0,3.0,Cliente 25,Carrier 201,Eduardo Chaim,"Manzanillo,  Colima","Zapopan,  Jalisco",203.10425293531867,Full Container 40,1621.401852607727,Port Freight,2025-11-19,2025-11-26,56000.0
1.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Full Container 40,2245.3254709243774,Port Freight,2025-11-21,2025-11-24,99000.0
0.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Full Container 40,2245.3254709243774,Port Freight,2025-09-03,2025-09-18,69000.0
0.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Single Container 40,2245.3254709243774,Port Freight,2026-01-21,2026-01-23,69000.0
1.0,1.0,Cliente 28,Carrier 44,Blanca Rodríguez,"Heroica Veracruz,  Veracruz de Ignacio de la Llave","Silao de la Victoria,  Guanajuato",587.1900760210766,Single Container 40,1775.775957584381,Port Freight,2025-09-29,2025-10-01,52800.0
0.0,0.0,Cliente 3,Carrier 107,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Cuautitlán,  Estado de México",371.3359271972084,Single Container 40,2240.4729318618774,Port Freight,2025-01-12,2025-01-19,53000.0
0.0,0.0,Cliente 230,Carrier 336,Blanca Rodríguez,"Manzanillo,  Colima","Zapote del Valle,  Jalisco",193.6025153090129,Full Container 40,1526.526974678039,Port Freight,2026-01-20,2026-01-28,49000.0
1.0,1.0,Cliente 3,Carrier 31,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Single Container 40,2237.7070627212524,Port Freight,2025-07-01,2025-07-03,58000.0
0.0,0.0,Cliente 137,Carrier 36,Daniel Chavez,"Altamira,  Tamaulipas","San Nicolás de los Garza,  Nuevo León",442.15537966536374,Single Container 40,470.898042678833,Port Freight,2025-11-09,2025-11-14,36000.0
1.0,1.0,Cliente 25,Carrier 201,Eduardo Chaim,"Manzanillo,  Colima","Ciudad de México,  Ciudad de México",545.821255707407,Full Container 40,2221.379147529602,Port Freight,2025-12-17,2025-12-16,83000.0
0.0,0.0,Cliente 101,Carrier 201,Juan Rojas,"Manzanillo,  Colima","Tultitlán,  Estado de México",544.2258526514564,Full Container 40,2237.739987373352,Port Freight,2025-08-29,2025-09-08,81000.0
1.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Single Container 40,2237.7070627212524,Port Freight,2025-11-20,2025-11-23,63000.0
0.0,1.0,Cliente 101,Carrier 20,Juan Rojas,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-09-12,2025-10-03,90000.0
0.0,0.0,Cliente 136,Carrier 213,Marco Martínez,"Manzanillo,  Colima","Tlaxcala,  Tlaxcala",639.1135662845475,Full Container 40,2225.432858467102,Port Freight,2025-07-25,2025-07-28,86000.0
0.0,0.0,Cliente 100,Carrier 71,Blanca Rodríguez,"Manzanillo,  Colima","Huichihuayán,  San Luis Potosí",619.8212924830704,Full Container 40,93.31515216827395,Port Freight,2026-01-19,2026-01-22,103309.6
0.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-11-24,2025-11-26,69000.0
1.0,1.0,Cliente 3,Carrier 31,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Single Container 40,2237.7070627212524,Port Freight,2025-08-15,2025-08-18,58000.0
0.0,1.0,Cliente 230,Carrier 71,Blanca Rodríguez,"Manzanillo,  Colima","Zapote del Valle,  Jalisco",193.6025153090129,Full Container 40,1526.526974678039,Port Freight,2026-01-13,2026-01-19,49000.0
0.0,2.0,Cliente 28,Carrier 44,Blanca Rodríguez,"Heroica Veracruz,  Veracruz de Ignacio de la Llave","Silao de la Victoria,  Guanajuato",587.1900760210766,Single Container 40,1775.775957584381,Port Freight,2025-12-17,2025-12-22,71500.0
0.0,0.0,Cliente 138,Carrier 225,Luis Navarro,"Manzanillo,  Colima","Silao de la Victoria,  Guanajuato",368.3232647352428,Rabón,1771.786374092102,Port Freight,2025-04-22,2025-04-24,25000.0
0.0,0.0,Cliente 100,Carrier 201,Blanca Rodríguez,"Manzanillo,  Colima","Martínez de la Torre,  Veracruz de Ignacio de la Llave",769.0030108602267,Full Container 40,60.5934419631958,Port Freight,2026-02-02,2026-02-06,105920.96
1.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Single Container 40,2245.3254709243774,Port Freight,2025-10-28,2025-11-02,58000.0
1.0,1.0,Cliente 28,Carrier 215,Blanca Rodríguez,"Heroica Veracruz,  Veracruz de Ignacio de la Llave","Lagos de Moreno,  Jalisco",651.5823514444799,Single Container 20,1913.489580631256,Port Freight,2025-12-30,2026-01-03,89000.0
0.0,0.0,Cliente 136,Carrier 265,Marco Martínez,"Veracruz,  Veracruz de Ignacio de la Llave","Tlaxcala,  Tlaxcala",221.38482534913723,Full Container 40,2229.422441959381,Port Freight,2025-09-30,2025-10-04,33500.0
0.0,0.0,Cliente 100,Carrier 322,Blanca Rodríguez,"Manzanillo,  Colima","Altamira,  Tamaulipas",762.4179989861562,Full Container 40,17.32696056365967,Port Freight,2026-02-02,2026-02-06,103980.0
1.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Full Container 40,2245.3254709243774,Port Freight,2025-10-31,2025-11-04,89000.0
0.0,0.0,Cliente 136,Carrier 265,Marco Martínez,"Veracruz,  Veracruz de Ignacio de la Llave","Tlaxcala,  Tlaxcala",221.38482534913723,Full Container 40,2229.422441959381,Port Freight,2025-08-18,2025-08-22,35000.0
0.0,0.0,Cliente 230,Carrier 325,Blanca Rodríguez,"Manzanillo,  Colima","Zapote del Valle,  Jalisco",193.6025153090129,Full Container 40,1526.526974678039,Port Freight,2026-01-26,2026-01-30,49000.0
1.0,1.0,Cliente 101,Carrier 201,Juan Rojas,"Manzanillo,  Colima","Cuautitlán Izcalli,  Estado de México",538.5274628676693,Full Container 40,2269.271969795227,Port Freight,2025-09-04,2025-09-19,83666.0
1.0,1.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-04-05,2025-04-10,169000.0
0.0,2.0,Cliente 101,Carrier 279,Juan Rojas,"Manzanillo,  Colima","Tultitlán,  Estado de México",544.2258526514564,Single Container 40,2237.739987373352,Port Freight,2026-01-27,2026-02-03,68000.0
1.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Full Container 40,2245.3254709243774,Port Freight,2025-10-29,2025-10-31,12000.0
0.0,0.0,Cliente 3,Carrier 107,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Single Container 40,2237.7070627212524,Port Freight,2025-01-28,2025-01-30,53000.0
1.0,1.0,Cliente 25,Carrier 201,Eduardo Chaim,"Manzanillo,  Colima","Cuautitlán,  Estado de México",544.7294374984939,Full Container 40,2240.505856513977,Port Freight,2026-01-23,2026-01-28,81000.0
0.0,0.0,Cliente 202,Carrier 71,Juan Rojas,"Manzanillo,  Colima","Acatic,  Jalisco",242.9955914961111,Single Container 40,1690.316037178039,Port Freight,2025-12-30,2026-01-03,39000.0
0.0,0.0,Cliente 185,Carrier 42,Jesus Velazquez,"Manzanillo,  Colima","Tecomán,  Colima",49.0085936484958,Single Container 40,31.327404975891113,Port Freight,2025-11-28,2025-11-29,25000.0
0.0,0.0,Cliente 101,Carrier 213,Juan Rojas,"Manzanillo,  Colima","Tultitlán,  Estado de México",544.2258526514564,Single Container 40,2237.739987373352,Port Freight,2025-08-12,2025-08-19,81000.0
0.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Full Container 40,2245.3254709243774,Port Freight,2025-06-20,2025-06-25,69000.0
2.0,1.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Single Container 40,2237.7070627212524,Port Freight,2025-11-06,2025-11-09,85000.0
0.0,0.0,Cliente 73,Carrier 71,Marco Martínez,"Manzanillo,  Colima","Monterrey,  Nuevo León",844.3609773094622,Single Container 20,533.0844087600708,Port Freight,2025-03-07,2025-03-11,66000.0
0.0,0.0,Cliente 100,Carrier 92,Blanca Rodríguez,"Manzanillo,  Colima","Ciudad Victoria,  Tamaulipas",747.0562895522999,Full Container 40,304.9220247268677,Port Freight,2026-01-27,2026-01-28,94176.0
0.0,0.0,Cliente 3,Carrier 138,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Single Container 40,2237.7070627212524,Port Freight,2026-01-30,2026-02-03,53000.0
1.0,1.0,Cliente 3,Carrier 31,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Single Container 40,2237.7070627212524,Port Freight,2025-07-28,2025-07-30,63000.0
0.0,0.0,Cliente 141,Carrier 213,Jessica Hernández,"Manzanillo,  Colima","San Pedro Tlaquepaque,  Jalisco",200.47385061787932,Full Container 40,1556.447873115539,Port Freight,2025-07-04,2025-07-09,40000.0
0.0,0.0,Cliente 100,Carrier 70,Blanca Rodríguez,"Veracruz,  Veracruz de Ignacio de la Llave","Altamira,  Tamaulipas",404.73079392013506,Full Container 40,21.316544055938724,Port Freight,2026-02-05,2026-02-09,62327.8
0.0,1.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Single Container 40,2237.7070627212524,Port Freight,2025-11-26,2025-12-01,0.0
1.0,0.0,Cliente 3,Carrier 31,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Single Container 40,2237.7070627212524,Port Freight,2025-07-29,2025-07-31,58000.0
0.0,0.0,Cliente 136,Carrier 20,Marco Martínez,"Manzanillo,  Colima","Tlaxcala,  Tlaxcala",639.1135662845475,Full Container 40,2225.432858467102,Port Freight,2025-11-21,2025-11-24,87000.0
0.0,0.0,Cliente 138,Carrier 201,Luis Navarro,"Manzanillo,  Colima","San Luis Potosí,  San Luis Potosí",489.6749919685356,Full Container 40,1857.117672920227,Port Freight,2025-05-20,2025-05-26,65000.0
0.0,0.0,Cliente 101,Carrier 20,Juan Rojas,"Manzanillo,  Colima","Tultitlán,  Estado de México",544.2258526514564,Full Container 40,2237.739987373352,Port Freight,2025-12-24,2025-12-30,81000.0
0.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2024-11-13,2024-11-16,65000.0
0.0,0.0,Cliente 100,Carrier 70,Blanca Rodríguez,"Veracruz,  Veracruz de Ignacio de la Llave","Altamira,  Tamaulipas",404.73079392013506,Full Container 40,21.316544055938724,Port Freight,2026-02-05,2026-02-09,62327.8
0.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Single Container 40,2237.7070627212524,Port Freight,2025-04-08,2025-04-10,53000.0
0.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,DryVan 53,2237.7070627212524,Port Freight,2025-03-03,2025-03-05,53000.0
1.0,1.0,Cliente 100,Carrier 71,Blanca Rodríguez,"Manzanillo,  Colima","Huichihuayán,  San Luis Potosí",619.8212924830704,Full Container 40,93.31515216827395,Port Freight,2026-01-02,2026-01-07,135108.0
0.0,0.0,Cliente 136,Carrier 213,Marco Martínez,"Manzanillo,  Colima","Tlaxcala,  Tlaxcala",639.1135662845475,Full Container 40,2225.432858467102,Port Freight,2025-07-25,2025-07-28,86000.0
1.0,1.0,Cliente 3,Carrier 31,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Single Container 40,2245.3254709243774,Port Freight,2025-07-04,2025-07-07,88000.0
2.0,2.0,Cliente 25,Carrier 201,Eduardo Chaim,"Manzanillo,  Colima","Tlalnepantla,  Estado de México",540.014329591044,Full Container 40,2245.358395576477,Port Freight,2025-11-19,2025-11-21,91000.0
1.0,0.0,Cliente 3,Carrier 31,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Full Container 40,2245.3254709243774,Port Freight,2025-07-07,2025-07-10,79000.0
0.0,0.0,Cliente 3,Carrier 107,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-01-14,2025-01-15,65000.0
0.0,0.0,Cliente 100,Carrier 201,Blanca Rodríguez,"Manzanillo,  Colima","Altamira,  Tamaulipas",762.4179989861562,Full Container 40,17.32696056365967,Port Freight,2026-02-04,2026-02-07,103440.0
0.0,0.0,Cliente 137,Carrier 261,Daniel Chavez,"Altamira,  Tamaulipas","San Nicolás de los Garza,  Nuevo León",442.15537966536374,Full Container 40,470.898042678833,Port Freight,2025-12-31,2026-01-15,48000.0
0.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-03-07,2025-03-15,69000.0
0.0,2.0,Cliente 230,Carrier 71,Blanca Rodríguez,"Manzanillo,  Colima","Zapote del Valle,  Jalisco",193.6025153090129,Full Container 40,1526.526974678039,Port Freight,2026-01-13,2026-01-19,49000.0
1.0,1.0,Cliente 3,Carrier 31,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Full Container 40,2245.3254709243774,Port Freight,2025-08-08,2025-08-12,129000.0
0.0,0.0,Cliente 100,Carrier 92,Blanca Rodríguez,"Manzanillo,  Colima","Ciudad Victoria,  Tamaulipas",747.0562895522999,Single Container 40,304.9220247268677,Port Freight,2026-01-19,2026-01-22,73767.3
1.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-07-03,2025-07-05,79000.0
1.0,2.0,Cliente 100,Carrier 201,Blanca Rodríguez,"Manzanillo,  Colima","Huichihuayán,  San Luis Potosí",619.8212924830704,Full Container 40,93.31515216827395,Port Freight,2026-02-03,2026-02-06,113234.22
0.0,0.0,Cliente 3,Carrier 138,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Single Container 40,2245.3254709243774,Port Freight,2025-11-26,2025-12-01,53000.0
0.0,0.0,Cliente 100,Carrier 71,Blanca Rodríguez,"Manzanillo,  Colima","Altamira,  Tamaulipas",762.4179989861562,Full Container 40,17.32696056365967,Port Freight,2026-02-04,2026-02-07,103440.0
0.0,0.0,Cliente 3,Carrier 198,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-03-07,2025-03-11,69000.0
0.0,1.0,Cliente 230,Carrier 322,Blanca Rodríguez,"Manzanillo,  Colima","Zapote del Valle,  Jalisco",193.6025153090129,Full Container 40,1526.526974678039,Port Freight,2026-01-26,2026-01-29,49000.0
1.0,1.0,Cliente 3,Carrier 198,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-03-04,2025-03-07,79000.0
0.0,0.0,Cliente 100,Carrier 70,Blanca Rodríguez,"Veracruz,  Veracruz de Ignacio de la Llave","Martínez de la Torre,  Veracruz de Ignacio de la Llave",138.12843834026387,Full Container 40,64.58302545547485,Port Freight,2026-02-06,2026-02-11,32208.5
0.0,0.0,Cliente 137,Carrier 71,Daniel Chavez,"Manzanillo,  Colima","Tlajomulco de Zúñiga,  Jalisco",182.2224407489022,Single Container 40,1577.371945381165,Port Freight,2025-06-19,2025-06-24,34000.0
1.0,1.0,Cliente 3,Carrier 31,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Full Container 40,2245.3254709243774,Port Freight,2025-07-23,2025-07-25,109000.0
0.0,1.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Single Container 40,2237.7070627212524,Port Freight,2025-11-25,2025-11-26,0.0
0.0,0.0,Cliente 100,Carrier 71,Blanca Rodríguez,"Manzanillo,  Colima","Altamira,  Tamaulipas",762.4179989861562,Full Container 40,17.32696056365967,Port Freight,2025-12-31,2026-01-07,76287.5
1.0,1.0,Cliente 3,Carrier 107,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,3.5,2237.7070627212524,Port Freight,2025-01-16,2025-01-11,45000.0
0.0,0.0,Cliente 100,Carrier 201,Blanca Rodríguez,"Manzanillo,  Colima","Ciudad Victoria,  Tamaulipas",747.0562895522999,Single Container 40,304.9220247268677,Port Freight,2026-01-25,2026-01-27,72766.5
1.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2026-01-06,2026-01-08,79000.0
0.0,0.0,Cliente 202,Carrier 31,Juan Rojas,"Manzanillo,  Colima","Acatic,  Jalisco",242.9955914961111,Full Container 40,1690.316037178039,Port Freight,2025-10-23,2025-10-26,42000.0
0.0,0.0,Cliente 101,Carrier 79,Juan Rojas,"Manzanillo,  Colima","Tultitlán,  Estado de México",544.2258526514564,Single Container 40,2237.739987373352,Port Freight,2026-02-02,2026-02-05,57000.0
0.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-10-10,2025-10-13,69000.0
0.0,0.0,Cliente 137,Carrier 201,Daniel Chavez,"Manzanillo,  Colima","Guadalajara,  Jalisco",206.86775640040753,Single Container 40,1538.219357490539,Port Freight,2025-06-19,2025-06-24,34000.0
0.0,0.0,Cliente 25,Carrier 322,Eduardo Chaim,"Manzanillo,  Colima","Durango,  Durango",613.2136587793217,Single Container 40,1927.841305732727,Port Freight,2026-01-07,2026-01-10,70000.0
2.0,1.0,Cliente 3,Carrier 193,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-02-24,2025-02-26,89000.0
0.0,0.0,Cliente 100,Carrier 322,Blanca Rodríguez,"Manzanillo,  Colima","Altamira,  Tamaulipas",762.4179989861562,Single Container 40,17.32696056365967,Port Freight,2026-01-19,2026-01-21,75182.5
0.0,1.0,Cliente 208,Carrier 42,Luis Navarro,"Manzanillo,  Colima","Guadalajara,  Jalisco",206.86775640040753,3.5,1538.219357490539,Port Freight,2025-10-29,2025-11-04,14000.0
0.0,0.0,Cliente 138,Carrier 31,Luis Navarro,"Manzanillo,  Colima","Silao de la Victoria,  Guanajuato",368.3232647352428,Single Container 40,1771.786374092102,Port Freight,2025-11-11,2025-11-14,46000.0
0.0,0.0,Cliente 3,Carrier 107,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Full Container 40,2237.7070627212524,Port Freight,2025-01-17,2025-01-20,65000.0
0.0,0.0,Cliente 3,Carrier 31,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Single Container 40,2245.3254709243774,Port Freight,2025-09-17,2025-09-20,53000.0
0.0,0.0,Cliente 25,Carrier 322,Eduardo Chaim,"Manzanillo,  Colima","Durango,  Durango",613.2136587793217,Single Container 40,1927.841305732727,Port Freight,2026-01-29,2026-02-03,70000.0
0.0,0.0,Cliente 211,Carrier 79,Jesus Velazquez,"Manzanillo,  Colima","Zapopan,  Jalisco",203.10425293531867,Full Container 40,1621.401852607727,Port Freight,2026-02-05,2026-02-07,44000.0
1.0,1.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Full Container 40,2245.3254709243774,Port Freight,2025-07-11,2025-07-14,99000.0
0.0,0.0,Cliente 3,Carrier 107,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tultitlán,  Estado de México",369.5225324499515,Flatbed 40,2237.7070627212524,Port Freight,2025-01-14,2025-01-16,53000.0
1.0,0.0,Cliente 3,Carrier 20,Marco Martínez,"Lázaro Cárdenas,  Michoacán de Ocampo","Tlalnepantla,  Estado de México",361.17659331389154,Single Container 40,2245.3254709243774,Port Freight,2025-10-17,2025-10-22,58000.0
0.0,0.0,Cliente 149,Carrier 261,Jessica Hernández,"Tepic,  Nayarit","Altamira,  Tamaulipas",726.0827408298728,Full Container 40,-909.3452167510986,Port Freight,2025-10-20,2025-10-27,85000.0
